Strategy,TimestampUTC,Return%,Sharpe,MaxDD%,Trades,WinRate%,AvgWin%,AvgLoss%,Expectancy%,Exposure%,prob,size,stop,take,trail
-0.5215742889052355,-0.07387081519856119,-0.1205563325894496,0.9743484748509944,140.0,46.42857142857143,0.8343865569497176,2025-09-15 18:44:18,,,,0.65,1.0,0.005,0.03,0.01
-0.13256313718645885,-0.018188631333911267,-0.0274479296597476,0.519435885749131,140.0,48.57142857142857,0.9548356643616478,2025-09-15 18:44:19,,,,0.65,1.0,0.005,0.03,0.02
-0.5858537114797557,-0.08430649833935257,-0.1294802369203896,0.8318698599710128,140.0,50.71428571428571,0.8083584735108121,2025-09-15 18:44:19,,,,0.65,1.0,0.005,0.05,0.01
0.6375280876322886,0.09186688774330092,0.1602575234086632,0.8144184973938429,140.0,53.57142857142857,1.2594978683728926,2025-09-15 18:44:20,,,,0.65,1.0,0.005,0.05,0.02
-0.018154835057315744,-0.0020971580886318627,-0.003836317890721,0.6047297117276473,140.0,52.142857142857146,0.995034668865464,2025-09-15 18:44:20,,,,0.65,1.0,0.01,0.02,0.01
0.1382302831051785,0.018723925310690056,0.0309108707002481,0.9966922983496328,140.0,52.142857142857146,1.0482706430340876,2025-09-15 18:44:21,,,,0.65,1.0,0.01,0.02,0.02
0.6117020541463569,0.0875839681782092,0.1679580245874933,1.020333008161867,140.0,47.85714285714286,1.247973780505632,2025-09-15 18:44:21,,,,0.65,1.0,0.01,0.03,0.01
0.5173322700497307,0.07821736429314266,0.116639251241233,0.6404867100323286,140.0,54.285714285714285,1.218962387036782,2025-09-15 18:44:21,,,,0.65,1.0,0.01,0.03,0.02
0.2335931097664501,0.037670942680883016,0.0670286720534135,0.5138821237828939,140.0,51.42857142857142,1.0967970261878357,2025-09-15 18:44:22,,,,0.65,1.0,0.01,0.05,0.01
0.6574999520172709,0.09188965981924577,0.1551815930130431,0.8803737498137454,140.0,57.14285714285714,1.2554129801548202,2025-09-15 18:44:22,,,,0.65,1.0,0.01,0.05,0.02
-0.44151189148547987,-0.06172426257434663,-0.0943651070822736,1.092165645121046,140.0,45.714285714285715,0.8515227406100312,2025-09-15 18:44:23,,,,0.65,1.0,0.02,0.02,0.01
0.7980470638143444,0.11166508711293692,0.2042693901343834,1.3817487050561406,140.0,50.0,1.326950347411435,2025-09-15 18:44:23,,,,0.65,1.0,0.02,0.02,0.02
0.4089397651919624,0.06200454120888862,0.1044836523471256,0.666187885022973,140.0,55.00000000000001,1.167526633275772,2025-09-15 18:44:24,,,,0.65,1.0,0.02,0.03,0.01
0.37994250222925796,0.060611071794708496,0.0973012696700151,1.1292288290682628,140.0,49.28571428571429,1.167220065709777,2025-09-15 18:44:24,,,,0.65,1.0,0.02,0.03,0.02
-0.42166111120246486,-0.05749420817309204,-0.0889323646836485,1.1360825377483064,140.0,42.857142857142854,0.8581823600356763,2025-09-15 18:44:24,,,,0.65,1.0,0.02,0.05,0.01
0.11951962113296855,0.01645690437571614,0.0262390959291649,0.6498312353109159,140.0,49.28571428571429,1.0424344693564205,2025-09-15 18:44:25,,,,0.65,1.0,0.02,0.05,0.02
0.11183243714039115,0.07038077165688535,0.1095293417691017,0.2377267686723527,120.0,55.00000000000001,1.187748512877037,2025-09-15 18:44:25,,,,0.7,0.25,0.005,0.02,0.01
-0.020398920325914727,-0.013809511717382273,-0.0211838625441214,0.2431454420351753,120.0,52.5,0.965624133461534,2025-09-15 18:44:26,,,,0.7,0.25,0.005,0.02,0.02
0.11745479143092652,0.08236565328530167,0.1441042822510602,0.1533568529618056,120.0,54.166666666666664,1.2179661269190567,2025-09-15 18:44:26,,,,0.7,0.25,0.005,0.03,0.01
0.09284808441445414,0.06592728814553034,0.0926196107775964,0.1896422697442612,120.0,55.833333333333336,1.1825260325485407,2025-09-15 18:44:27,,,,0.7,0.25,0.005,0.03,0.02
-0.16003829279807036,-0.1078380216455415,-0.1782023511212568,0.2230580662568648,120.0,45.83333333333333,0.7678736851677866,2025-09-15 18:44:27,,,,0.7,0.25,0.005,0.05,0.01
-0.09867742865192763,-0.06688835563636261,-0.1035900474554339,0.1973373555625657,120.0,46.666666666666664,0.8452927435938804,2025-09-15 18:44:28,,,,0.7,0.25,0.005,0.05,0.02
0.1905589557171794,0.1280435059953507,0.242314859535863,0.2749017144358934,120.0,50.83333333333333,1.384639850963576,2025-09-15 18:44:28,,,,0.7,0.25,0.01,0.02,0.01
0.17364210275538916,0.12496275238094263,0.2435970011835157,0.226436963996357,120.0,52.5,1.360039326988674,2025-09-15 18:44:28,,,,0.7,0.25,0.01,0.02,0.02
-0.08842681183091061,-0.06056798386755086,-0.1126323438095213,0.3015405650892089,120.0,47.5,0.8610969656112152,2025-09-15 18:44:29,,,,0.7,0.25,0.01,0.03,0.01
-0.018900637589269742,-0.011259689216536362,-0.0176891884847396,0.2065027361650928,120.0,50.0,0.9721900664426836,2025-09-15 18:44:29,,,,0.7,0.25,0.01,0.03,0.02
0.15796892775052918,0.10383471795730054,0.1880704870161701,0.2881475917970832,120.0,52.5,1.3056041159508696,2025-09-15 18:44:30,,,,0.7,0.25,0.01,0.05,0.01
0.07599846059851423,0.05128361147904559,0.0828986045431518,0.2161369267775992,120.0,57.49999999999999,1.137598032945909,2025-09-15 18:44:30,,,,0.7,0.25,0.01,0.05,0.02
0.3040313894764557,0.19293006557904027,0.3624760188132777,0.4172416402224432,120.0,58.333333333333336,1.576349948467672,2025-09-15 18:44:31,,,,0.7,0.25,0.02,0.02,0.01
-0.13562055673170814,-0.09039361747553577,-0.1501021484743489,0.2407964232701398,120.0,45.0,0.8030531355334697,2025-09-15 18:44:31,,,,0.7,0.25,0.02,0.02,0.02
0.08546158411679716,0.0646252033502519,0.0983600595591683,0.1003031323525749,120.0,55.00000000000001,1.1881728755947265,2025-09-15 18:44:31,,,,0.7,0.25,0.02,0.03,0.01
-0.5133121915973704,-0.37385084461397394,-0.5016144309441589,0.5378290956482235,120.0,36.666666666666664,0.3771972946242243,2025-09-15 18:44:32,,,,0.7,0.25,0.02,0.03,0.02
0.04697258853163522,0.033800161953335,0.0578073099942407,0.2409644906564811,120.0,45.83333333333333,1.0887956179482308,2025-09-15 18:44:32,,,,0.7,0.25,0.02,0.05,0.01
-0.03976296175177696,-0.02819045213988908,-0.0528073313495711,0.1422653555747666,120.0,48.333333333333336,0.9336488222352736,2025-09-15 18:44:33,,,,0.7,0.25,0.02,0.05,0.02
-0.001581253266769167,-0.0003686581566287918,-0.0005882157505664,0.3187833627107839,120.0,50.83333333333333,0.9990664135829034,2025-09-15 18:44:33,,,,0.7,0.5,0.005,0.02,0.01
0.3503244665370664,0.11930088323467945,0.1829294007254228,0.5016479296344301,120.0,58.333333333333336,1.3440005882069277,2025-09-15 18:44:33,,,,0.7,0.5,0.005,0.02,0.02
-0.02101661265354604,-0.006955049059918121,-0.0121085166415425,0.3473018265786498,120.0,54.166666666666664,0.9820983987899918,2025-09-15 18:44:34,,,,0.7,0.5,0.005,0.03,0.01
-0.007760137158485669,-0.0023165924018510695,-0.0042643287494946,0.2627865368469151,120.0,51.66666666666667,0.9941913291462604,2025-09-15 18:44:34,,,,0.7,0.5,0.005,0.03,0.02
0.016919857376618275,0.006201023233362594,0.0092498624155707,0.2451849630729752,120.0,48.333333333333336,1.016021732441311,2025-09-15 18:44:35,,,,0.7,0.5,0.005,0.05,0.01
0.025414174555837832,0.007976810655169926,0.0124317316031917,0.3039039465330795,120.0,49.166666666666664,1.0205977565254614,2025-09-15 18:44:35,,,,0.7,0.5,0.005,0.05,0.02
0.4770894818437954,0.15897479896192926,0.2682611187507404,0.6326710028327853,120.0,55.833333333333336,1.4919906120757969,2025-09-15 18:44:36,,,,0.7,0.5,0.01,0.02,0.01
-0.5338995642039768,-0.18265466200573094,-0.3035546283038012,0.6258819982985719,120.0,41.66666666666667,0.6317574752085188,2025-09-15 18:44:36,,,,0.7,0.5,0.01,0.02,0.02
-0.6743509652022861,-0.22736878611848452,-0.3826229233123607,0.6931029818326273,120.0,40.833333333333336,0.5660184455118141,2025-09-15 18:44:36,,,,0.7,0.5,0.01,0.03,0.01
0.14191283668341104,0.044971860201308084,0.0910365757652652,0.4408232530353273,120.0,54.166666666666664,1.11260083041213,2025-09-15 18:44:37,,,,0.7,0.5,0.01,0.03,0.02
-0.2971823844260868,-0.09365626828992386,-0.142329431220381,0.5471377167663438,120.0,48.333333333333336,0.7884450165540285,2025-09-15 18:44:37,,,,0.7,0.5,0.01,0.05,0.01
-0.11459138890798082,-0.03800874283378697,-0.0609184335672403,0.2766853560268956,120.0,51.66666666666667,0.9095603316037766,2025-09-15 18:44:38,,,,0.7,0.5,0.01,0.05,0.02
0.32471113737064794,0.11487008960335554,0.2050947023385006,0.4151863563034541,120.0,54.166666666666664,1.336919866319334,2025-09-15 18:44:38,,,,0.7,0.5,0.02,0.02,0.01
0.5106695986320631,0.16114275481970344,0.2704333229087881,0.5990454902998432,120.0,58.333333333333336,1.5117818714318283,2025-09-15 18:44:38,,,,0.7,0.5,0.02,0.02,0.02
0.026882517683146645,0.008438611864312622,0.0143988100731473,0.3319965791044654,120.0,46.666666666666664,1.021019779655759,2025-09-15 18:44:39,,,,0.7,0.5,0.02,0.03,0.01
0.26389788426279814,0.08488266229486302,0.1374785979551695,0.4107672431038267,120.0,54.166666666666664,1.24546592800352,2025-09-15 18:44:39,,,,0.7,0.5,0.02,0.03,0.02
0.03967297654154933,0.012991848760543587,0.0207305756363924,0.4326593514652366,120.0,51.66666666666667,1.033587578540597,2025-09-15 18:44:40,,,,0.7,0.5,0.02,0.05,0.01
-0.37019071482197186,-0.11834764819891504,-0.2088481915238824,0.5538712376096266,120.0,40.833333333333336,0.7505598828797888,2025-09-15 18:44:40,,,,0.7,0.5,0.02,0.05,0.02
-0.13210999755864927,-0.021774405958547936,-0.0446757792234567,0.5725007791719805,120.0,47.5,0.946716139684793,2025-09-15 18:44:41,,,,0.7,1.0,0.005,0.02,0.01
0.8484682447539305,0.14436742151618917,0.2643501598610172,1.4928951259380765,120.0,55.833333333333336,1.426189715344103,2025-09-15 18:44:41,,,,0.7,1.0,0.005,0.02,0.02
0.08240260504244201,0.014441270453920607,0.0257124536023541,0.6453078410276203,120.0,50.83333333333333,1.0370642262573806,2025-09-15 18:44:41,,,,0.7,1.0,0.005,0.03,0.01
0.974352627428221,0.15512077557114964,0.2552407056530457,1.090495692947624,120.0,55.833333333333336,1.4753670960322487,2025-09-15 18:44:42,,,,0.7,1.0,0.005,0.03,0.02
-0.07076825371077344,-0.012308842324131205,-0.0177496417856076,0.6007547752094111,120.0,51.66666666666667,0.969890426883942,2025-09-15 18:44:42,,,,0.7,1.0,0.005,0.05,0.01
-0.640032413406777,-0.11107429371007768,-0.1800294617450649,0.7816612118603183,120.0,45.83333333333333,0.7598576376820081,2025-09-15 18:44:43,,,,0.7,1.0,0.005,0.05,0.02
0.5880086933069517,0.09551585712213444,0.1640945338497262,1.2015704352764556,120.0,51.66666666666667,1.2768087932180747,2025-09-15 18:44:43,,,,0.7,1.0,0.01,0.02,0.01
0.03201041909137725,0.00571904969230732,0.0089577921711694,0.589250920901907,120.0,50.0,1.014406584480304,2025-09-15 18:44:44,,,,0.7,1.0,0.01,0.02,0.02
0.6936258111964744,0.10263060398693999,0.192507567332738,1.061295968120313,120.0,50.83333333333333,1.2907435852277895,2025-09-15 18:44:44,,,,0.7,1.0,0.01,0.03,0.01
-0.5820100340747092,-0.1071456858924041,-0.164124614383053,1.11556779962253,120.0,51.66666666666667,0.7624879837648703,2025-09-15 18:44:44,,,,0.7,1.0,0.01,0.03,0.02
-0.4821146696102563,-0.08412157580126774,-0.1360216070771556,0.8574171094651528,120.0,47.5,0.8060035320968562,2025-09-15 18:44:45,,,,0.7,1.0,0.01,0.05,0.01
0.12413246231319786,0.021881183123131386,0.0380363984710954,0.442129527052959,120.0,48.333333333333336,1.0563979133202996,2025-09-15 18:44:45,,,,0.7,1.0,0.01,0.05,0.02
0.470660165976744,0.07617070624861298,0.1590024816949118,0.8112836150265701,120.0,51.66666666666667,1.2022315518114344,2025-09-15 18:44:46,,,,0.7,1.0,0.02,0.02,0.01
1.078253718223121,0.16252318788858314,0.2462135723338858,1.1727367755873686,120.0,60.0,1.5405775076553003,2025-09-15 18:44:46,,,,0.7,1.0,0.02,0.02,0.02
-0.462041174066552,-0.07418460634894752,-0.1130022996421028,0.617769319568573,120.0,51.66666666666667,0.830569446276195,2025-09-15 18:44:46,,,,0.7,1.0,0.02,0.03,0.01
0.6718200562747523,0.10870718975456523,0.2176072172008225,0.9234775219116752,120.0,51.66666666666667,1.309687511617116,2025-09-15 18:44:47,,,,0.7,1.0,0.02,0.03,0.02
-0.17806540268525684,-0.032172288366904764,-0.0529633914660448,0.6161490607779041,120.0,50.83333333333333,0.92310762592197,2025-09-15 18:44:47,,,,0.7,1.0,0.02,0.05,0.01
-0.613573671015688,-0.10372741007405778,-0.1801095617646416,1.091155689901202,120.0,43.333333333333336,0.7753075196839434,2025-09-15 18:44:48,,,,0.7,1.0,0.02,0.05,0.02
