Datetime,True_Label,Prob,Pred_Default_0.5,Pred_Tuned,Close
2025-09-03 10:30:00+00:00,,0.026554856,0,0,171.87
2025-09-03 10:30:00+00:00,,0.29440683,0,0,171.87
2025-09-03 10:30:00+00:00,,0.059652787,0,0,171.87
2025-09-03 10:45:00+00:00,,0.055622905,0,0,334.49
2025-09-03 10:45:00+00:00,,0.14572643,0,0,334.49
2025-09-03 10:45:00+00:00,,0.029451175,0,0,334.49
2025-09-03 11:00:00+00:00,,0.052029453,0,0,334.82
2025-09-03 11:00:00+00:00,,0.41769588,0,0,334.82
2025-09-03 11:00:00+00:00,,0.06262001,0,0,334.82
2025-09-03 11:15:00+00:00,,0.12220285,0,0,238.74
2025-09-03 11:15:00+00:00,,0.08317127,0,0,238.74
2025-09-03 11:15:00+00:00,,0.10526424,0,0,238.74
2025-09-03 11:30:00+00:00,,0.029821107,0,0,171.9
2025-09-03 11:30:00+00:00,,0.22764671,0,0,171.9
2025-09-03 11:30:00+00:00,,0.032252688,0,0,171.9
2025-09-03 11:45:00+00:00,,0.06527891,0,0,238.26
2025-09-03 11:45:00+00:00,,0.037012387,0,0,238.26
2025-09-03 11:45:00+00:00,,0.19824697,0,0,238.26
2025-09-03 12:00:00+00:00,,0.26426506,0,0,238.2
2025-09-03 12:00:00+00:00,,0.2776917,0,0,238.2
2025-09-03 12:00:00+00:00,,0.030550607,0,0,238.2
2025-09-03 12:15:00+00:00,,0.06581667,0,0,171.635
2025-09-03 12:15:00+00:00,,0.06747928,0,0,171.635
2025-09-03 12:15:00+00:00,,0.16535299,0,0,171.635
2025-09-03 12:30:00+00:00,,0.08149523,0,0,335.05
2025-09-03 12:30:00+00:00,,0.14245331,0,0,335.05
2025-09-03 12:30:00+00:00,,0.13876806,0,0,335.05
2025-09-03 12:45:00+00:00,,0.21066183,0,0,237.8
2025-09-03 12:45:00+00:00,,0.022156931,0,0,237.8
2025-09-03 12:45:00+00:00,,0.0976989,0,0,237.8
2025-09-03 13:00:00+00:00,,0.16066869,0,0,171.405
2025-09-03 13:00:00+00:00,,0.29467112,0,0,171.405
2025-09-03 13:00:00+00:00,,0.16875683,0,0,171.405
2025-09-03 13:15:00+00:00,,0.048394173,0,0,335.2
2025-09-03 13:15:00+00:00,,0.8547896,1,1,335.2
2025-09-03 13:15:00+00:00,,0.08516773,0,0,335.2
2025-09-03 13:30:00+00:00,,0.9739507,1,1,234.5050048828125
2025-09-03 13:30:00+00:00,,0.9850096,1,1,234.5050048828125
2025-09-03 13:30:00+00:00,,0.98420006,1,1,234.5050048828125
2025-09-03 13:45:00+00:00,,0.960356,1,1,235.69000244140625
2025-09-03 13:45:00+00:00,,0.22399932,0,0,235.69000244140625
2025-09-03 13:45:00+00:00,,0.970235,1,1,235.69000244140625
2025-09-03 14:00:00+00:00,,0.9500358,1,1,235.8000030517578
2025-09-03 14:00:00+00:00,,0.17892054,0,0,235.8000030517578
2025-09-03 14:00:00+00:00,,0.10359563,0,0,235.8000030517578
2025-09-03 14:15:00+00:00,,0.9228879,1,1,236.8300018310547
2025-09-03 14:15:00+00:00,,0.07691768,0,0,236.8300018310547
2025-09-03 14:15:00+00:00,,0.23359829,0,0,236.8300018310547
2025-09-03 14:30:00+00:00,,0.031688098,0,0,339.9400939941406
2025-09-03 14:30:00+00:00,,0.06526099,0,0,339.9400939941406
2025-09-03 14:30:00+00:00,,0.16463389,0,0,339.9400939941406
2025-09-03 14:45:00+00:00,,0.022272728,0,0,171.91180419921875
2025-09-03 14:45:00+00:00,,0.06470847,0,0,171.91180419921875
2025-09-03 14:45:00+00:00,,0.014687159,0,0,171.91180419921875
2025-09-03 15:00:00+00:00,,0.09260691,0,0,171.33419799804688
2025-09-03 15:00:00+00:00,,0.097513914,0,0,171.33419799804688
2025-09-03 15:00:00+00:00,,0.021560295,0,0,171.33419799804688
2025-09-03 15:15:00+00:00,,0.015499216,0,0,170.70590209960938
2025-09-03 15:15:00+00:00,,0.13036762,0,0,170.70590209960938
2025-09-03 15:15:00+00:00,,0.052814078,0,0,170.70590209960938
2025-09-03 15:30:00+00:00,,0.08174776,0,0,171.14500427246094
2025-09-03 15:30:00+00:00,,0.051791456,0,0,171.14500427246094
2025-09-03 15:30:00+00:00,,0.03267912,0,0,171.14500427246094
2025-09-03 15:45:00+00:00,,0.016108587,0,0,235.6150054931641
2025-09-03 15:45:00+00:00,,0.046726838,0,0,235.6150054931641
2025-09-03 15:45:00+00:00,,0.9255323,1,1,235.6150054931641
2025-09-03 16:00:00+00:00,,0.0066422764,0,0,236.27999877929688
2025-09-03 16:00:00+00:00,,0.09539223,0,0,236.27999877929688
2025-09-03 16:00:00+00:00,,0.88245803,1,1,236.27999877929688
2025-09-03 16:15:00+00:00,,0.10974608,0,0,171.52499389648438
2025-09-03 16:15:00+00:00,,0.023818027,0,0,171.52499389648438
2025-09-03 16:15:00+00:00,,0.00449489,0,0,171.52499389648438
2025-09-03 16:30:00+00:00,,0.008515887,0,0,236.9550018310547
2025-09-03 16:30:00+00:00,,0.014686476,0,0,236.9550018310547
2025-09-03 16:30:00+00:00,,0.016767329,0,0,236.9550018310547
2025-09-03 16:45:00+00:00,,0.07226756,0,0,170.91830444335938
2025-09-03 16:45:00+00:00,,0.014367364,0,0,170.91830444335938
2025-09-03 16:45:00+00:00,,0.0044650445,0,0,170.91830444335938
2025-09-03 17:00:00+00:00,,0.12094605,0,0,171.23500061035156
2025-09-03 17:00:00+00:00,,0.055711504,0,0,171.23500061035156
2025-09-03 17:00:00+00:00,,0.0070124827,0,0,171.23500061035156
2025-09-03 17:15:00+00:00,,0.059220277,0,0,237.4272003173828
2025-09-03 17:15:00+00:00,,0.015051688,0,0,237.4272003173828
2025-09-03 17:15:00+00:00,,0.026054954,0,0,237.4272003173828
2025-09-03 17:30:00+00:00,,0.14800707,0,0,340.7099914550781
2025-09-03 17:30:00+00:00,,0.10115294,0,0,340.7099914550781
2025-09-03 17:30:00+00:00,,0.19994561,0,0,340.7099914550781
2025-09-03 17:45:00+00:00,,0.013363903,0,0,170.1750030517578
2025-09-03 17:45:00+00:00,,0.4834684,0,0,170.1750030517578
2025-09-03 17:45:00+00:00,,0.039354704,0,0,170.1750030517578
2025-09-03 18:00:00+00:00,,0.061348133,0,0,169.97000122070312
2025-09-03 18:00:00+00:00,,0.07766198,0,0,169.97000122070312
2025-09-03 18:00:00+00:00,,0.054517277,0,0,169.97000122070312
2025-09-03 18:15:00+00:00,,0.038608897,0,0,236.91000366210935
2025-09-03 18:15:00+00:00,,0.060475376,0,0,236.91000366210935
2025-09-03 18:15:00+00:00,,0.2670011,0,0,236.91000366210935
2025-09-03 18:30:00+00:00,,0.38639203,0,0,336.0350036621094
2025-09-03 18:30:00+00:00,,0.05925942,0,0,336.0350036621094
2025-09-03 18:30:00+00:00,,0.018132742,0,0,336.0350036621094
2025-09-03 18:45:00+00:00,,0.017361276,0,0,236.94140625
2025-09-03 18:45:00+00:00,,0.9569917,1,1,236.94140625
2025-09-03 18:45:00+00:00,,0.81917155,1,1,236.94140625
2025-09-03 19:00:00+00:00,,0.008820409,0,0,237.08999633789065
2025-09-03 19:00:00+00:00,,0.9158936,1,1,237.08999633789065
2025-09-03 19:00:00+00:00,,0.05811195,0,0,237.08999633789065
2025-09-03 19:15:00+00:00,,0.06389304,0,0,237.15499877929688
2025-09-03 19:15:00+00:00,,0.9436085,1,1,237.15499877929688
2025-09-03 19:15:00+00:00,,0.033829466,0,0,237.15499877929688
2025-09-03 19:30:00+00:00,,0.119600765,0,0,237.69500732421875
2025-09-03 19:30:00+00:00,,0.11052102,0,0,237.69500732421875
2025-09-03 19:30:00+00:00,,0.008315857,0,0,237.69500732421875
2025-09-03 19:45:00+00:00,,0.047120295,0,0,238.4900054931641
2025-09-03 19:45:00+00:00,,0.027405197,0,0,238.4900054931641
2025-09-03 19:45:00+00:00,,0.094148114,0,0,238.4900054931641
2025-09-03 20:00:00+00:00,,0.018687952,0,0,170.5212
2025-09-03 20:00:00+00:00,,0.030161902,0,0,170.5212
2025-09-03 20:00:00+00:00,,0.011018547,0,0,170.5212
2025-09-03 20:15:00+00:00,,0.00898272,0,0,170.75
2025-09-03 20:15:00+00:00,,0.10774528,0,0,170.75
2025-09-03 20:15:00+00:00,,0.013847314,0,0,170.75
2025-09-03 20:30:00+00:00,,0.003329555,0,0,238.25
2025-09-03 20:30:00+00:00,,0.009200159,0,0,238.25
2025-09-03 20:30:00+00:00,,0.011782556,0,0,238.25
2025-09-03 20:45:00+00:00,,0.06463378,0,0,238.13
2025-09-03 20:45:00+00:00,,0.088015564,0,0,238.13
2025-09-03 20:45:00+00:00,,0.021360135,0,0,238.13
2025-09-03 21:00:00+00:00,,0.03336864,0,0,334.11
2025-09-03 21:00:00+00:00,,0.062967695,0,0,334.11
2025-09-03 21:00:00+00:00,,0.014463511,0,0,334.11
2025-09-03 21:15:00+00:00,,0.018129129,0,0,238.03
2025-09-03 21:15:00+00:00,,0.0040957048,0,0,238.03
2025-09-03 21:15:00+00:00,,0.0055883667,0,0,238.03
2025-09-03 21:30:00+00:00,,0.015680471,0,0,238.0008
2025-09-03 21:30:00+00:00,,0.008945096,0,0,238.0008
2025-09-03 21:30:00+00:00,,0.017367428,0,0,238.0008
2025-09-03 21:45:00+00:00,,0.0067407233,0,0,334.68
2025-09-03 21:45:00+00:00,,0.04895546,0,0,334.68
2025-09-03 21:45:00+00:00,,0.022140976,0,0,334.68
2025-09-03 22:00:00+00:00,,0.13077109,0,0,334.57
2025-09-03 22:00:00+00:00,,0.021185543,0,0,334.57
2025-09-03 22:00:00+00:00,,0.01327202,0,0,334.57
2025-09-03 22:15:00+00:00,,0.15336591,0,0,334.5989
2025-09-03 22:15:00+00:00,,0.084931925,0,0,334.5989
2025-09-03 22:15:00+00:00,,0.085950844,0,0,334.5989
2025-09-03 22:30:00+00:00,,0.09607575,0,0,334.6
2025-09-03 22:30:00+00:00,,0.16631511,0,0,334.6
2025-09-03 22:30:00+00:00,,0.007820893,0,0,334.6
2025-09-03 22:45:00+00:00,,0.03390443,0,0,170.262
2025-09-03 22:45:00+00:00,,0.15429813,0,0,170.262
2025-09-03 22:45:00+00:00,,0.067606844,0,0,170.262
2025-09-03 23:00:00+00:00,,0.1225615,0,0,170.3499
2025-09-03 23:00:00+00:00,,0.959986,1,1,170.3499
2025-09-03 23:00:00+00:00,,0.9320016,1,1,170.3499
2025-09-03 23:15:00+00:00,,0.23232183,0,0,170.34
2025-09-03 23:15:00+00:00,,0.8744283,1,1,170.34
2025-09-03 23:15:00+00:00,,0.9212406,1,1,170.34
2025-09-03 23:30:00+00:00,,0.9402938,1,1,170.3101
2025-09-03 23:30:00+00:00,,0.117518514,0,0,170.3101
2025-09-03 23:30:00+00:00,,0.8917524,1,1,170.3101
2025-09-03 23:45:00+00:00,,0.26213965,0,0,170.395
2025-09-03 23:45:00+00:00,,0.15213251,0,0,170.395
2025-09-03 23:45:00+00:00,,0.06653409,0,0,170.395
2025-09-04 08:00:00+00:00,,0.26102772,0,0,171.94
2025-09-04 08:00:00+00:00,,0.87536114,1,1,171.94
2025-09-04 08:00:00+00:00,,0.045000784,0,0,171.94
2025-09-04 08:15:00+00:00,,0.23898003,0,0,171.66
2025-09-04 08:15:00+00:00,,0.11237812,0,0,171.66
2025-09-04 08:15:00+00:00,,0.04144579,0,0,171.66
2025-09-04 08:30:00+00:00,,0.057178885,0,0,238.29
2025-09-04 08:30:00+00:00,,0.21232988,0,0,238.29
2025-09-04 08:30:00+00:00,,0.18108645,0,0,238.29
2025-09-04 08:45:00+00:00,,0.15480168,0,0,338.37
2025-09-04 08:45:00+00:00,,0.2718951,0,0,338.37
2025-09-04 08:45:00+00:00,,0.16671747,0,0,338.37
2025-09-04 09:00:00+00:00,,0.1417439,0,0,171.5
2025-09-04 09:00:00+00:00,,0.08296024,0,0,171.5
2025-09-04 09:00:00+00:00,,0.08808259,0,0,171.5
2025-09-04 09:15:00+00:00,,0.015842661,0,0,238.04
2025-09-04 09:15:00+00:00,,0.039589576,0,0,238.04
2025-09-04 09:15:00+00:00,,0.011230891,0,0,238.04
2025-09-04 09:30:00+00:00,,0.03354281,0,0,238.04
2025-09-04 09:30:00+00:00,,0.015803559,0,0,238.04
2025-09-04 09:30:00+00:00,,0.13628724,0,0,238.04
2025-09-04 09:45:00+00:00,,0.053741418,0,0,238.06
2025-09-04 09:45:00+00:00,,0.079644784,0,0,238.06
2025-09-04 09:45:00+00:00,,0.18545608,0,0,238.06
2025-09-04 10:00:00+00:00,,0.09887274,0,0,171.77
2025-09-04 10:00:00+00:00,,0.058995202,0,0,171.77
2025-09-04 10:00:00+00:00,,0.07688816,0,0,171.77
2025-09-04 10:15:00+00:00,,0.10269844,0,0,338.71
2025-09-04 10:15:00+00:00,,0.07543015,0,0,338.71
2025-09-04 10:15:00+00:00,,0.07992631,0,0,338.71
2025-09-04 10:30:00+00:00,,0.122704506,0,0,171.67
2025-09-04 10:30:00+00:00,,0.078922674,0,0,171.67
2025-09-04 10:30:00+00:00,,0.24656996,0,0,171.67
2025-09-04 10:45:00+00:00,,0.09195018,0,0,171.49
2025-09-04 10:45:00+00:00,,0.06526131,0,0,171.49
2025-09-04 10:45:00+00:00,,0.12774952,0,0,171.49
2025-09-04 11:00:00+00:00,,0.13789894,0,0,170.88
2025-09-04 11:00:00+00:00,,0.051585957,0,0,170.88
2025-09-04 11:00:00+00:00,,0.19432227,0,0,170.88
2025-09-04 11:15:00+00:00,,0.03273085,0,0,237.83
2025-09-04 11:15:00+00:00,,0.052859686,0,0,237.83
2025-09-04 11:15:00+00:00,,0.03343607,0,0,237.83
2025-09-04 11:30:00+00:00,,0.40213683,0,0,337.6
2025-09-04 11:30:00+00:00,,0.2024496,0,0,337.6
2025-09-04 11:30:00+00:00,,0.28450796,0,0,337.6
2025-09-04 11:45:00+00:00,,0.12467378,0,0,171.24
2025-09-04 11:45:00+00:00,,0.04262898,0,0,171.24
2025-09-04 11:45:00+00:00,,0.031804167,0,0,171.24
2025-09-04 12:00:00+00:00,,0.06849664,0,0,171.07
2025-09-04 12:00:00+00:00,,0.40967086,0,0,171.07
2025-09-04 12:00:00+00:00,,0.24653944,0,0,171.07
2025-09-04 12:15:00+00:00,,0.22501554,0,0,171.16
2025-09-04 12:15:00+00:00,,0.10137892,0,0,171.16
2025-09-04 12:15:00+00:00,,0.033143017,0,0,171.16
2025-09-04 12:30:00+00:00,,0.22489561,0,0,170.915
2025-09-04 12:30:00+00:00,,0.24211252,0,0,170.915
2025-09-04 12:30:00+00:00,,0.035501108,0,0,170.915
2025-09-04 12:45:00+00:00,,0.02185231,0,0,337.62
2025-09-04 12:45:00+00:00,,0.11126384,0,0,337.62
2025-09-04 12:45:00+00:00,,0.43777803,0,0,337.62
2025-09-04 13:00:00+00:00,,0.11717219,0,0,237.61
2025-09-04 13:00:00+00:00,,0.66084874,1,1,237.61
2025-09-04 13:00:00+00:00,,0.019628555,0,0,237.61
2025-09-04 13:15:00+00:00,,0.21883439,0,0,238.45
2025-09-04 13:15:00+00:00,,0.36284286,0,0,238.45
2025-09-04 13:15:00+00:00,,0.016004153,0,0,238.45
2025-09-04 13:30:00+00:00,,0.14093919,0,0,170.42999267578125
2025-09-04 13:30:00+00:00,,0.06086782,0,0,170.42999267578125
2025-09-04 13:30:00+00:00,,0.06309009,0,0,170.42999267578125
2025-09-04 13:45:00+00:00,,0.032255124,0,0,239.52000427246097
2025-09-04 13:45:00+00:00,,0.10235955,0,0,239.52000427246097
2025-09-04 13:45:00+00:00,,0.21738411,0,0,239.52000427246097
2025-09-04 14:00:00+00:00,,0.06872586,0,0,170.07000732421875
2025-09-04 14:00:00+00:00,,0.03090461,0,0,170.07000732421875
2025-09-04 14:00:00+00:00,,0.11227048,0,0,170.07000732421875
2025-09-04 14:15:00+00:00,,0.014074362,0,0,333.760009765625
2025-09-04 14:15:00+00:00,,0.006449175,0,0,333.760009765625
2025-09-04 14:15:00+00:00,,0.025584761,0,0,333.760009765625
2025-09-04 14:30:00+00:00,,0.015242286,0,0,170.77999877929688
2025-09-04 14:30:00+00:00,,0.930768,1,1,170.77999877929688
2025-09-04 14:30:00+00:00,,0.0065955054,0,0,170.77999877929688
2025-09-04 14:45:00+00:00,,0.028866094,0,0,333.07501220703125
2025-09-04 14:45:00+00:00,,0.012485255,0,0,333.07501220703125
2025-09-04 14:45:00+00:00,,0.031391036,0,0,333.07501220703125
2025-09-04 15:00:00+00:00,,0.067964606,0,0,237.47999572753903
2025-09-04 15:00:00+00:00,,0.02004934,0,0,237.47999572753903
2025-09-04 15:00:00+00:00,,0.11321388,0,0,237.47999572753903
2025-09-04 15:15:00+00:00,,0.0045548487,0,0,237.3999938964844
2025-09-04 15:15:00+00:00,,0.00839884,0,0,237.3999938964844
2025-09-04 15:15:00+00:00,,0.021125035,0,0,237.3999938964844
2025-09-04 15:30:00+00:00,,0.019457053,0,0,335.5
2025-09-04 15:30:00+00:00,,0.011344812,0,0,335.5
2025-09-04 15:30:00+00:00,,0.01620278,0,0,335.5
2025-09-04 15:45:00+00:00,,0.047132477,0,0,334.44000244140625
2025-09-04 15:45:00+00:00,,0.004484402,0,0,334.44000244140625
2025-09-04 15:45:00+00:00,,0.036931396,0,0,334.44000244140625
2025-09-04 16:00:00+00:00,,0.03672786,0,0,334.1864929199219
2025-09-04 16:00:00+00:00,,0.0027200705,0,0,334.1864929199219
2025-09-04 16:00:00+00:00,,0.0051365593,0,0,334.1864929199219
2025-09-04 16:15:00+00:00,,0.014461057,0,0,333.1825866699219
2025-09-04 16:15:00+00:00,,0.008375624,0,0,333.1825866699219
2025-09-04 16:15:00+00:00,,0.9322459,1,1,333.1825866699219
2025-09-04 16:30:00+00:00,,0.002550369,0,0,333.6099853515625
2025-09-04 16:30:00+00:00,,0.025882823,0,0,333.6099853515625
2025-09-04 16:30:00+00:00,,0.100633405,0,0,333.6099853515625
2025-09-04 16:45:00+00:00,,0.034644153,0,0,333.57501220703125
2025-09-04 16:45:00+00:00,,0.0068830736,0,0,333.57501220703125
2025-09-04 16:45:00+00:00,,0.08781658,0,0,333.57501220703125
2025-09-04 17:00:00+00:00,,0.008880932,0,0,170.57000732421875
2025-09-04 17:00:00+00:00,,0.024584908,0,0,170.57000732421875
2025-09-04 17:00:00+00:00,,0.011392532,0,0,170.57000732421875
2025-09-04 17:15:00+00:00,,0.022875793,0,0,170.4499969482422
2025-09-04 17:15:00+00:00,,0.04098886,0,0,170.4499969482422
2025-09-04 17:15:00+00:00,,0.045953624,0,0,170.4499969482422
2025-09-04 17:30:00+00:00,,0.23873816,0,0,170.7458953857422
2025-09-04 17:30:00+00:00,,0.002830646,0,0,170.7458953857422
2025-09-04 17:30:00+00:00,,0.023657741,0,0,170.7458953857422
2025-09-04 17:45:00+00:00,,0.12319955,0,0,238.14500427246097
2025-09-04 17:45:00+00:00,,0.006144192,0,0,238.14500427246097
2025-09-04 17:45:00+00:00,,0.0057870355,0,0,238.14500427246097
2025-09-04 18:00:00+00:00,,0.05589177,0,0,170.50999450683594
2025-09-04 18:00:00+00:00,,0.9169072,1,1,170.50999450683594
2025-09-04 18:00:00+00:00,,0.015993426,0,0,170.50999450683594
2025-09-04 18:15:00+00:00,,0.3053346,0,0,170.41220092773438
2025-09-04 18:15:00+00:00,,0.022863869,0,0,170.41220092773438
2025-09-04 18:15:00+00:00,,0.030182447,0,0,170.41220092773438
2025-09-04 18:30:00+00:00,,0.44696364,0,0,170.625
2025-09-04 18:30:00+00:00,,0.053985164,0,0,170.625
2025-09-04 18:30:00+00:00,,0.01980368,0,0,170.625
2025-09-04 18:45:00+00:00,,0.8563141,1,1,170.8350067138672
2025-09-04 18:45:00+00:00,,0.8323847,1,1,170.8350067138672
2025-09-04 18:45:00+00:00,,0.010061916,0,0,170.8350067138672
2025-09-04 19:00:00+00:00,,0.024376873,0,0,238.81500244140625
2025-09-04 19:00:00+00:00,,0.15818547,0,0,238.81500244140625
2025-09-04 19:00:00+00:00,,0.05147785,0,0,238.81500244140625
2025-09-04 19:15:00+00:00,,0.9387057,1,1,238.7044982910156
2025-09-04 19:15:00+00:00,,0.03024618,0,0,238.7044982910156
2025-09-04 19:15:00+00:00,,0.21026261,0,0,238.7044982910156
2025-09-04 19:30:00+00:00,,0.0436188,0,0,238.8999938964844
2025-09-04 19:30:00+00:00,,0.047551613,0,0,238.8999938964844
2025-09-04 19:30:00+00:00,,0.05281444,0,0,238.8999938964844
2025-09-04 19:45:00+00:00,,0.011559578,0,0,171.64999389648438
2025-09-04 19:45:00+00:00,,0.031655427,0,0,171.64999389648438
2025-09-04 19:45:00+00:00,,0.054760784,0,0,171.64999389648438
2025-09-04 20:00:00+00:00,,0.069150105,0,0,171.69
2025-09-04 20:00:00+00:00,,0.034042235,0,0,171.69
2025-09-04 20:00:00+00:00,,0.068947665,0,0,171.69
2025-09-04 20:15:00+00:00,,0.03914732,0,0,338.79
2025-09-04 20:15:00+00:00,,0.01145915,0,0,338.79
2025-09-04 20:15:00+00:00,,0.13382515,0,0,338.79
2025-09-04 20:30:00+00:00,,0.07661857,0,0,338.7
2025-09-04 20:30:00+00:00,,0.019063562,0,0,338.7
2025-09-04 20:30:00+00:00,,0.15160622,0,0,338.7
2025-09-04 20:45:00+00:00,,0.011256554,0,0,239.59
2025-09-04 20:45:00+00:00,,0.006241549,0,0,239.59
2025-09-04 20:45:00+00:00,,0.03838968,0,0,239.59
2025-09-04 21:00:00+00:00,,0.042221878,0,0,239.58
2025-09-04 21:00:00+00:00,,0.016621135,0,0,239.58
2025-09-04 21:00:00+00:00,,0.0059914743,0,0,239.58
2025-09-04 21:15:00+00:00,,0.0027845597,0,0,239.47
2025-09-04 21:15:00+00:00,,0.0027330662,0,0,239.47
2025-09-04 21:15:00+00:00,,0.06408305,0,0,239.47
2025-09-04 21:30:00+00:00,,0.014242108,0,0,338.26
2025-09-04 21:30:00+00:00,,0.0443963,0,0,338.26
2025-09-04 21:30:00+00:00,,0.038680118,0,0,338.26
2025-09-04 21:45:00+00:00,,0.023703797,0,0,171.18
2025-09-04 21:45:00+00:00,,0.056954432,0,0,171.18
2025-09-04 21:45:00+00:00,,0.039115418,0,0,171.18
2025-09-04 22:00:00+00:00,,0.009836346,0,0,171.1
2025-09-04 22:00:00+00:00,,0.12555464,0,0,171.1
2025-09-04 22:00:00+00:00,,0.033432264,0,0,171.1
2025-09-04 22:15:00+00:00,,0.17105128,0,0,171.33
2025-09-04 22:15:00+00:00,,0.12172193,0,0,171.33
2025-09-04 22:15:00+00:00,,0.027689988,0,0,171.33
2025-09-04 22:30:00+00:00,,0.26406494,0,0,239.3
2025-09-04 22:30:00+00:00,,0.02225859,0,0,239.3
2025-09-04 22:30:00+00:00,,0.09340765,0,0,239.3
2025-09-04 22:45:00+00:00,,0.5072884,1,0,239.3
2025-09-04 22:45:00+00:00,,0.1418005,0,0,239.3
2025-09-04 22:45:00+00:00,,0.13369563,0,0,239.3
2025-09-04 23:00:00+00:00,,0.09241444,0,0,239.351
2025-09-04 23:00:00+00:00,,0.9535643,1,1,239.351
2025-09-04 23:00:00+00:00,,0.159777,0,0,239.351
2025-09-04 23:15:00+00:00,,0.074037544,0,0,339.2608
2025-09-04 23:15:00+00:00,,0.019255238,0,0,339.2608
2025-09-04 23:15:00+00:00,,0.94229555,1,1,339.2608
2025-09-04 23:30:00+00:00,,0.046158917,0,0,171.3827
2025-09-04 23:30:00+00:00,,0.95924324,1,1,171.3827
2025-09-04 23:30:00+00:00,,0.025623169,0,0,171.3827
2025-09-04 23:45:00+00:00,,0.30010352,0,0,339.26
2025-09-04 23:45:00+00:00,,0.074982114,0,0,339.26
2025-09-04 23:45:00+00:00,,0.88010305,1,1,339.26
2025-09-05 08:00:00+00:00,,0.24146527,0,0,341.01
2025-09-05 08:00:00+00:00,,0.025163531,0,0,341.01
2025-09-05 08:00:00+00:00,,0.9347863,1,1,341.01
2025-09-05 08:15:00+00:00,,0.85208195,1,1,171.34
2025-09-05 08:15:00+00:00,,0.9333797,1,1,171.34
2025-09-05 08:15:00+00:00,,0.05933319,0,0,171.34
2025-09-05 08:30:00+00:00,,0.9160826,1,1,239.45
2025-09-05 08:30:00+00:00,,0.07306164,0,0,239.45
2025-09-05 08:30:00+00:00,,0.41397756,0,0,239.45
2025-09-05 08:45:00+00:00,,0.20378393,0,0,239.4
2025-09-05 08:45:00+00:00,,0.25347742,0,0,239.4
2025-09-05 08:45:00+00:00,,0.2528991,0,0,239.4
2025-09-05 09:00:00+00:00,,0.09349325,0,0,239.31
2025-09-05 09:00:00+00:00,,0.30343562,0,0,239.31
2025-09-05 09:00:00+00:00,,0.018550891,0,0,239.31
2025-09-05 09:15:00+00:00,,0.13763586,0,0,170.78
2025-09-05 09:15:00+00:00,,0.110870756,0,0,170.78
2025-09-05 09:15:00+00:00,,0.023728417,0,0,170.78
2025-09-05 09:30:00+00:00,,0.1091695,0,0,342.02
2025-09-05 09:30:00+00:00,,0.030716924,0,0,342.02
2025-09-05 09:30:00+00:00,,0.036340598,0,0,342.02
2025-09-05 09:45:00+00:00,,0.10173363,0,0,239.34
2025-09-05 09:45:00+00:00,,0.17521317,0,0,239.34
2025-09-05 09:45:00+00:00,,0.06364737,0,0,239.34
2025-09-05 10:00:00+00:00,,0.0098665515,0,0,239.33
2025-09-05 10:00:00+00:00,,0.23179959,0,0,239.33
2025-09-05 10:00:00+00:00,,0.114506766,0,0,239.33
2025-09-05 10:15:00+00:00,,0.021038422,0,0,345.43
2025-09-05 10:15:00+00:00,,0.07641586,0,0,345.43
2025-09-05 10:15:00+00:00,,0.639269,1,1,345.43
2025-09-05 10:30:00+00:00,,0.051300794,0,0,345.92
2025-09-05 10:30:00+00:00,,0.19235167,0,0,345.92
2025-09-05 10:30:00+00:00,,0.687483,1,1,345.92
2025-09-05 10:45:00+00:00,,0.36575058,0,0,344.99
2025-09-05 10:45:00+00:00,,0.025995027,0,0,344.99
2025-09-05 10:45:00+00:00,,0.28005594,0,0,344.99
2025-09-05 11:00:00+00:00,,0.035484105,0,0,239.4
2025-09-05 11:00:00+00:00,,0.18821406,0,0,239.4
2025-09-05 11:00:00+00:00,,0.15563464,0,0,239.4
2025-09-05 11:15:00+00:00,,0.3749453,0,0,170.1
2025-09-05 11:15:00+00:00,,0.17551832,0,0,170.1
2025-09-05 11:15:00+00:00,,0.050510995,0,0,170.1
2025-09-05 11:30:00+00:00,,0.40323424,0,0,169.95
2025-09-05 11:30:00+00:00,,0.18516976,0,0,169.95
2025-09-05 11:30:00+00:00,,0.10438347,0,0,169.95
2025-09-05 11:45:00+00:00,,0.060007576,0,0,169.77
2025-09-05 11:45:00+00:00,,0.43628207,0,0,169.77
2025-09-05 11:45:00+00:00,,0.08266018,0,0,169.77
2025-09-05 12:00:00+00:00,,0.21862172,0,0,345.33
2025-09-05 12:00:00+00:00,,0.10959993,0,0,345.33
2025-09-05 12:00:00+00:00,,0.366148,0,0,345.33
2025-09-05 12:15:00+00:00,,0.15871036,0,0,345.02
2025-09-05 12:15:00+00:00,,0.028269079,0,0,345.02
2025-09-05 12:15:00+00:00,,0.32960024,0,0,345.02
2025-09-05 12:30:00+00:00,,0.075338475,0,0,168.5599
2025-09-05 12:30:00+00:00,,0.84939283,1,1,168.5599
2025-09-05 12:30:00+00:00,,0.49515823,0,0,168.5599
2025-09-05 12:45:00+00:00,,0.28963688,0,0,239.8499
2025-09-05 12:45:00+00:00,,0.3475237,0,0,239.8499
2025-09-05 12:45:00+00:00,,0.15636794,0,0,239.8499
2025-09-05 13:00:00+00:00,,0.06449152,0,0,239.82
2025-09-05 13:00:00+00:00,,0.17303601,0,0,239.82
